id;shape;color;clarity;report;type;cut
10091269;Emerald;G;SI1;GIA;natural;Ideal
9878756;Princess;G;SI1;GIA;natural;Very Good
9878576;Princess;G;VS2;GIA;natural;Ideal
9878454;Princess;G;SI1;GIA;natural;Ideal
9878302;Princess;G;VS2;GIA;natural;Ideal
9877974;Princess;G;VS2;GIA;natural;Ideal
9877501;Princess;F;VS2;GIA;natural;Ideal
9877450;Princess;F;SI1;GIA;natural;Very Good
9830393;Princess;G;VS2;GIA;natural;Ideal
9830130;Princess;F;SI1;GIA;natural;Good
9829949;Princess;F;SI1;GIA;natural;Very Good
9828205;Princess;D;VS1;GIA;natural;Ideal
9946617;Emerald;F;SI1;GIA;natural;Ideal
10069616;Pear;I;VVS2;GIA;natural;Ideal
10073193;Emerald;F;SI1;GIA;natural;Very Good
10083625;Round;I;VS1;GIA;natural;Ideal
10086547;Round;J;VVS2;GIA;natural;Super Ideal
10085107;Round;I;SI1;GIA;natural;Super Ideal
10086228;Round;J;VS1;GIA;natural;Super Ideal
10081990;Round;J;VS1;GIA;natural;Super Ideal
10021679;Pear;E;SI1;GIA;natural;Ideal
10017428;Pear;H;SI1;GIA;natural;Ideal
10003738;Emerald;I;SI2;GIA;natural;Ideal
9905511;Marquise;E;SI2;GIA;natural;Very Good
9878855;Princess;G;VS2;GIA;natural;Ideal
9878796;Princess;G;SI1;GIA;natural;Ideal
9877899;Princess;F;SI1;GIA;natural;Very Good
10053269;Princess;G;SI1;GIA;natural;Ideal
9991034;Emerald;I;VVS2;GIA;natural;Ideal
10067456;Round;F;VS2;GIA;natural;Ideal
9405188;Round;I;VVS2;GIA;natural;Super Ideal
9964047;Marquise;I;VS2;GIA;natural;Ideal
9928082;Marquise;G;SI2;GIA;natural;Ideal
10085518;Round;I;SI1;GIA;natural;Super Ideal
10086246;Round;F;SI2;GIA;natural;Very Good
10086430;Round;I;VVS2;GIA;natural;Super Ideal
10085510;Round;H;SI1;GIA;natural;Super Ideal
10085443;Round;J;VS1;GIA;natural;Super Ideal
10085741;Round;I;VS2;GIA;natural;Very Good
10086747;Round;G;SI2;GIA;natural;Super Ideal
10086126;Round;I;SI2;GIA;natural;Super Ideal
10085997;Round;G;SI2;GIA;natural;Very Good
10082521;Round;I;SI1;GIA;natural;Super Ideal
10082054;Round;I;VS2;GIA;natural;Very Good
10088229;Round;I;SI1;GIA;natural;Very Good
10022500;Emerald;F;SI1;GIA;natural;Very Good
10091099;Princess;H;VS2;GIA;natural;Ideal
9878289;Princess;E;SI2;GIA;natural;Ideal
9878231;Princess;I;VVS2;GIA;natural;Ideal
9877881;Princess;G;VS1;GIA;natural;Ideal
9877513;Princess;F;SI1;GIA;natural;Ideal
9877531;Princess;E;SI2;GIA;natural;Ideal
9830322;Princess;F;SI1;GIA;natural;Ideal
9830116;Princess;E;SI2;GIA;natural;Ideal
9828382;Princess;E;SI2;GIA;natural;Very Good
9828365;Princess;E;SI1;GIA;natural;Good
9828311;Princess;F;SI1;GIA;natural;Ideal
9376800;Round;J;VS1;GIA;natural;Very Good
9921801;Marquise;F;SI1;GIA;natural;Ideal
10027825;Round;H;SI2;GIA;natural;Very Good
10065659;Pear;F;SI2;GIA;natural;Ideal
9927177;Pear;E;SI1;GIA;natural;Ideal
10069746;Pear;J;VVS1;GIA;natural;Ideal
10084911;Round;F;SI2;GIA;natural;Super Ideal
10086438;Round;E;SI2;GIA;natural;Super Ideal
10085936;Round;I;VS2;GIA;natural;Super Ideal
10086639;Round;F;SI2;GIA;natural;Very Good
10085911;Round;F;SI2;GIA;natural;Super Ideal
10085068;Round;F;SI2;GIA;natural;Super Ideal
9968961;Emerald;H;SI2;GIA;natural;Ideal
10016536;Emerald;F;SI2;GIA;natural;Ideal
10089859;Round;J;VS2;GIA;natural;Ideal
10087346;Round;G;SI1;GIA;natural;Good
9878800;Princess;F;SI1;GIA;natural;Ideal
9878710;Princess;F;SI1;GIA;natural;Ideal
9877943;Princess;F;SI1;GIA;natural;Ideal
9877600;Princess;G;VS1;GIA;natural;Ideal
9877506;Princess;F;SI1;GIA;natural;Ideal
9877498;Princess;F;SI1;GIA;natural;Ideal
9828722;Princess;E;SI2;GIA;natural;Ideal
9828127;Princess;F;SI1;GIA;natural;Very Good
9453924;Round;J;VS2;GIA;natural;Very Good
10039547;Round;F;SI2;GIA;natural;Good
9982505;Pear;F;SI1;GIA;natural;Ideal
10061029;Marquise;H;SI1;GIA;natural;Ideal
10060976;Pear;G;SI1;GIA;natural;Very Good
10082378;Round;I;VVS1;GIA;natural;Super Ideal
10084141;Round;E;SI1;GIA;natural;Very Good
10087212;Round;F;SI2;GIA;natural;Very Good
10086367;Round;H;SI1;GIA;natural;Super Ideal
10086117;Round;F;SI2;GIA;natural;Ideal
9945173;Emerald;I;VVS2;GIA;natural;Ideal
10089897;Round;F;SI2;GIA;natural;Ideal
9946462;Emerald;F;SI1;GIA;natural;Ideal
9813630;Heart;G;SI2;GIA;natural;Very Good
10087929;Marquise;H;SI1;GIA;natural;Ideal
10091755;Round;I;SI1;GIA;natural;Very Good
9878587;Princess;F;SI1;GIA;natural;Ideal
9878578;Princess;F;SI1;GIA;natural;Ideal
9878412;Princess;E;VS2;GIA;natural;Very Good
9878282;Princess;E;SI2;GIA;natural;Ideal
9878186;Princess;E;SI2;GIA;natural;Ideal
9877862;Princess;F;SI2;GIA;natural;Ideal
9877774;Princess;F;SI1;GIA;natural;Ideal
9877699;Princess;F;SI1;GIA;natural;Ideal
9877554;Princess;F;SI1;GIA;natural;Ideal
9877520;Princess;F;SI1;GIA;natural;Ideal
9830232;Princess;G;VS1;GIA;natural;Very Good
9828091;Princess;E;VS2;GIA;natural;Ideal
9899182;Round;J;VVS2;GIA;natural;Ideal
9904563;Round;H;VS1;GIA;natural;Ideal
9926662;Pear;G;SI1;GIA;natural;Very Good
10063164;Round;J;SI1;GIA;natural;Super Ideal
9640900;Round;I;SI1;GIA;natural;Ideal
10063127;Pear;I;VS2;GIA;natural;Ideal
10061526;Pear;G;SI1;GIA;natural;Ideal
10027586;Princess;F;SI1;GIA;natural;Ideal
10084892;Round;I;VS2;GIA;natural;Super Ideal
10084974;Round;J;VS1;GIA;natural;Super Ideal
10083571;Round;I;VS1;GIA;natural;Super Ideal
10083635;Round;J;VS2;GIA;natural;Super Ideal
10083396;Round;H;VS1;GIA;natural;Super Ideal
10083133;Round;I;VS2;GIA;natural;Ideal
10087297;Round;F;SI2;GIA;natural;Good
10083566;Round;I;SI2;GIA;natural;Super Ideal
9967377;Pear;H;SI1;GIA;natural;Ideal
9926489;Princess;F;SI1;GIA;natural;Ideal
10022618;Emerald;D;SI1;GIA;natural;Good
10085886;Round;H;SI2;GIA;natural;Super Ideal
10018534;Emerald;F;SI1;GIA;natural;Ideal
9968034;Marquise;E;SI2;GIA;natural;Ideal
9875844;Marquise;F;SI2;GIA;natural;Ideal
10090939;Pear;D;SI1;GIA;natural;Ideal
9928502;Pear;E;VS2;GIA;natural;Very Good
9878346;Princess;E;VS2;GIA;natural;Ideal
9877607;Princess;F;SI1;GIA;natural;Ideal
9877508;Princess;F;SI1;GIA;natural;Very Good
9830562;Princess;E;SI2;GIA;natural;Ideal
9829681;Princess;E;SI1;GIA;natural;Good
9828439;Princess;E;SI2;GIA;natural;Ideal
10053133;Pear;H;SI1;GIA;natural;Ideal
10060942;Emerald;E;SI1;GIA;natural;Ideal
9991099;Emerald;D;SI1;GIA;natural;Very Good
9947338;Emerald;F;SI1;GIA;natural;Very Good
9923158;Pear;H;VS2;GIA;natural;Ideal
9927152;Pear;F;SI1;GIA;natural;Ideal
10067476;Round;G;VVS2;GIA;natural;Super Ideal
10065575;Emerald;D;SI2;GIA;natural;Ideal
10073853;Round;F;SI1;GIA;natural;Very Good
9923759;Princess;F;SI1;GIA;natural;Ideal
10010759;Marquise;E;SI1;GIA;natural;Very Good
9946077;Emerald;F;SI1;GIA;natural;Ideal
10000580;Round;I;VS1;GIA;natural;Super Ideal
10083574;Round;F;SI2;GIA;natural;Super Ideal
10083678;Round;J;VS2;GIA;natural;Super Ideal
10084046;Round;H;SI1;GIA;natural;Very Good
10079124;Pear;G;VS2;GIA;natural;Very Good
10022147;Pear;I;VS1;GIA;natural;Very Good
10018083;Pear;F;SI1;GIA;natural;Very Good
9929393;Princess;G;SI1;GIA;natural;Ideal
9851719;Marquise;F;SI2;GIA;natural;Ideal
9968310;Princess;F;SI1;GIA;natural;Ideal
9982526;Marquise;E;SI2;GIA;natural;Very Good
10088323;Emerald;D;SI2;GIA;natural;Ideal
9925921;Pear;I;VS2;GIA;natural;Ideal
9878802;Princess;F;SI2;GIA;natural;Very Good
9878555;Princess;F;SI1;GIA;natural;Very Good
9878206;Princess;G;VS2;GIA;natural;Ideal
9878123;Princess;F;SI2;GIA;natural;Ideal
9877993;Princess;F;SI1;GIA;natural;Ideal
9877784;Princess;E;SI2;GIA;natural;Ideal
9829599;Princess;F;SI1;GIA;natural;Very Good
9829258;Princess;F;SI1;GIA;natural;Ideal
10053044;Emerald;I;VS2;GIA;natural;Ideal
9924477;Pear;G;SI1;GIA;natural;Ideal
9943814;Emerald;E;SI1;GIA;natural;Ideal
10002085;Emerald;D;SI1;GIA;natural;Ideal
9923730;Princess;E;SI2;GIA;natural;Ideal
10067440;Round;F;VS2;GIA;natural;Ideal
10010290;Emerald;D;SI1;GIA;natural;Very Good
10082200;Round;I;VS1;GIA;natural;Very Good
10083870;Round;F;SI2;GIA;natural;Ideal
10083835;Round;H;SI1;GIA;natural;Super Ideal
10083861;Round;E;VS2;GIA;natural;Super Ideal
10083655;Round;H;SI2;GIA;natural;Super Ideal
10085282;Round;G;SI2;GIA;natural;Super Ideal
10082157;Round;J;VVS2;GIA;natural;Super Ideal
10082734;Round;F;SI2;GIA;natural;Super Ideal
9967671;Princess;I;VS1;GIA;natural;Ideal
10016775;Pear;H;VS2;GIA;natural;Ideal
10000529;Round;I;VS1;GIA;natural;Ideal
10090642;Emerald;I;VS2;GIA;natural;Ideal
9878691;Princess;F;SI1;GIA;natural;Very Good
9878368;Princess;E;SI2;GIA;natural;Ideal
9878076;Princess;G;VS2;GIA;natural;Ideal
9877914;Princess;G;VS2;GIA;natural;Ideal
9877848;Princess;H;SI1;GIA;natural;Ideal
9830524;Princess;E;SI1;GIA;natural;Very Good
9829775;Princess;G;VVS2;GIA;natural;Ideal
9829300;Princess;E;SI1;GIA;natural;Ideal
9829147;Princess;E;SI2;GIA;natural;Ideal
9828078;Princess;E;SI2;GIA;natural;Ideal
10003922;Princess;H;VVS2;GIA;natural;Ideal
9924762;Marquise;F;SI1;GIA;natural;Very Good
9926463;Pear;F;SI1;GIA;natural;Very Good
10062163;Princess;G;VVS2;GIA;natural;Good
9927624;Pear;E;SI1;GIA;natural;Ideal
10061621;Pear;H;VS2;GIA;natural;Ideal
10061286;Pear;I;VS2;GIA;natural;Very Good
10027652;Emerald;I;VS1;GIA;natural;Ideal
10053331;Round;J;SI1;GIA;natural;Super Ideal
9243633;Round;H;VVS1;GIA;natural;Very Good
9927306;Princess;G;SI1;GIA;natural;Ideal
10073663;Emerald;G;SI1;GIA;natural;Ideal
10073916;Round;F;SI1;GIA;natural;Good
9973780;Round;F;SI1;GIA;natural;Good
10016247;Round;F;SI1;GIA;natural;Good
10073849;Round;G;SI1;GIA;natural;Good
10086300;Round;E;SI1;GIA;natural;Ideal
10083551;Round;E;VS2;GIA;natural;Super Ideal
10085543;Round;E;SI2;GIA;natural;Very Good
10082256;Round;G;SI2;GIA;natural;Super Ideal
10016735;Pear;F;SI2;GIA;natural;Ideal
10017250;Emerald;H;VS2;GIA;natural;Very Good
10086185;Round;F;SI2;GIA;natural;Ideal
10089870;Round;F;SI2;GIA;natural;Super Ideal
9928096;Princess;G;SI1;GIA;natural;Super Ideal
9925525;Princess;I;VS2;GIA;natural;Super Ideal
9878772;Princess;G;VS2;GIA;natural;Very Good
9877928;Princess;E;VS2;GIA;natural;Ideal
9877820;Princess;G;VS2;GIA;natural;Ideal
9830634;Princess;G;VS2;GIA;natural;Ideal
9829632;Princess;E;SI1;GIA;natural;Very Good
9829386;Princess;F;SI1;GIA;natural;Ideal
9829230;Princess;G;SI1;GIA;natural;Ideal
9828336;Princess;G;VVS2;GIA;natural;Very Good
9968639;Round;I;VS1;GIA;natural;Very Good
10048953;Round;F;SI1;GIA;natural;Good
10053221;Pear;I;VS2;GIA;natural;Ideal
10053102;Marquise;H;SI1;GIA;natural;Ideal
9944478;Emerald;G;SI1;GIA;natural;Ideal
10002347;Round;I;SI2;GIA;natural;Ideal
9944197;Emerald;E;SI1;GIA;natural;Ideal
10072522;Round;G;SI2;GIA;natural;Very Good
10010418;Pear;I;VS1;GIA;natural;Ideal
9924741;Pear;E;SI1;GIA;natural;Ideal
9964334;Emerald;G;SI1;GIA;natural;Ideal
10084762;Round;F;SI2;GIA;natural;Very Good
10083341;Round;E;VS2;GIA;natural;Ideal
10083688;Round;E;SI1;GIA;natural;Ideal
10085406;Round;J;IF;GIA;natural;Super Ideal
9904527;Round;G;VS1;GIA;natural;Ideal
10016978;Emerald;G;SI1;GIA;natural;Ideal
9889855;Marquise;J;SI1;GIA;natural;Ideal
10018086;Emerald;D;SI1;GIA;natural;Very Good
9794838;Emerald;I;VVS1;GIA;natural;Ideal
9878814;Princess;E;SI2;GIA;natural;Ideal
9878714;Princess;D;SI2;GIA;natural;Ideal
9878533;Princess;G;VS2;GIA;natural;Ideal
9878437;Princess;F;SI1;GIA;natural;Very Good
9878173;Emerald;E;VS1;GIA;natural;Very Good
9878181;Princess;G;VVS2;GIA;natural;Ideal
9878141;Princess;D;VS2;GIA;natural;Ideal
9877858;Princess;D;SI2;GIA;natural;Ideal
9877792;Princess;G;VS2;GIA;natural;Ideal
9830607;Princess;G;VS2;GIA;natural;Ideal
9828750;Princess;H;VVS1;GIA;natural;Very Good
9828395;Princess;F;SI1;GIA;natural;Ideal
9965328;Marquise;I;SI2;GIA;natural;Ideal
9810498;Round;G;SI1;GIA;natural;Super Ideal
9928139;Princess;F;SI1;GIA;natural;Ideal
9943820;Emerald;G;SI1;GIA;natural;Ideal
10035573;Round;H;SI2;GIA;natural;Super Ideal
10061555;Emerald;I;IF;GIA;natural;Super Ideal
10028058;Oval;G;SI1;GIA;natural;Ideal
10073845;Round;F;SI1;GIA;natural;Good
10048966;Round;G;SI1;GIA;natural;Good
10086325;Round;H;SI2;GIA;natural;Super Ideal
10086259;Round;F;SI1;GIA;natural;Super Ideal
10083207;Round;E;SI1;GIA;natural;Ideal
10084945;Round;I;VS2;GIA;natural;Super Ideal
10083939;Round;J;VVS2;GIA;natural;Super Ideal
10086137;Round;E;SI2;GIA;natural;Very Good
10082599;Round;E;SI2;GIA;natural;Ideal
9793543;Marquise;F;SI2;GIA;natural;Ideal
9927170;Marquise;F;SI1;GIA;natural;Very Good
10016265;Pear;E;SI1;GIA;natural;Ideal
10022071;Pear;I;VS1;GIA;natural;Ideal
10069651;Oval;J;VS1;GIA;natural;Very Good
9878846;Princess;F;SI1;GIA;natural;Ideal
9878803;Princess;F;SI1;GIA;natural;Ideal
9878485;Princess;F;VVS2;GIA;natural;Ideal
9878505;Princess;G;VVS2;GIA;natural;Very Good
9878253;Princess;F;SI2;GIA;natural;Very Good
9877908;Princess;G;VS2;GIA;natural;Ideal
9877477;Princess;G;SI1;GIA;natural;Ideal
9830458;Princess;F;SI1;GIA;natural;Ideal
9830286;Princess;G;SI1;GIA;natural;Ideal
9830054;Princess;G;VVS2;GIA;natural;Ideal
9829545;Princess;G;SI1;GIA;natural;Ideal
9829251;Princess;E;SI2;GIA;natural;Ideal
9828602;Princess;H;VVS2;GIA;natural;Ideal
10002636;Emerald;G;SI1;GIA;natural;Ideal
9990538;Pear;H;SI1;GIA;natural;Ideal
9946460;Emerald;F;SI1;GIA;natural;Ideal
9997149;Round;G;SI2;GIA;natural;Ideal
9947349;Emerald;F;SI1;GIA;natural;Ideal
10002484;Emerald;G;SI1;GIA;natural;Ideal
9997982;Princess;F;SI1;GIA;natural;Ideal
10062761;Round;I;SI1;GIA;natural;Very Good
9943767;Emerald;F;SI1;GIA;natural;Ideal
10073132;Round;F;SI1;GIA;natural;Good
9973506;Round;F;SI1;GIA;natural;Good
10086537;Round;I;VS2;GIA;natural;Ideal
10083261;Round;F;SI2;GIA;natural;Very Good
9924873;Princess;G;SI1;GIA;natural;Ideal
10067433;Round;I;VS1;GIA;natural;Ideal
10087923;Pear;I;VS1;GIA;natural;Ideal
9878650;Princess;G;SI1;GIA;natural;Ideal
9878423;Princess;F;SI1;GIA;natural;Ideal
9878359;Princess;F;SI1;GIA;natural;Good
9878228;Princess;G;SI1;GIA;natural;Ideal
9877515;Princess;E;SI1;GIA;natural;Very Good
9830657;Princess;E;SI2;GIA;natural;Ideal
9830616;Princess;G;VS2;GIA;natural;Ideal
9829848;Princess;G;SI1;GIA;natural;Ideal
9828834;Princess;E;SI1;GIA;natural;Ideal
9828260;Princess;G;VS2;GIA;natural;Ideal
9828221;Princess;F;SI1;GIA;natural;Ideal
9828082;Princess;G;VS2;GIA;natural;Very Good
10053327;Emerald;D;VS2;GIA;natural;Ideal
10047871;Round;G;VVS2;GIA;natural;Super Ideal
9997813;Emerald;H;VS2;GIA;natural;Ideal
9998165;Emerald;H;VS2;GIA;natural;Ideal
9925867;Round;F;SI2;GIA;natural;Ideal
9241913;Round;D;SI1;GIA;natural;Ideal
10035669;Round;F;SI1;GIA;natural;Good
10082346;Round;E;SI1;GIA;natural;Very Good
10084362;Round;J;VVS1;GIA;natural;Very Good
10084589;Round;F;SI2;GIA;natural;Very Good
10082701;Round;I;VS2;GIA;natural;Super Ideal
10082793;Round;F;SI1;GIA;natural;Very Good
10085763;Round;E;SI1;GIA;natural;Super Ideal
10048854;Emerald;E;SI1;GIA;natural;Ideal
10079215;Emerald;F;VS2;GIA;natural;Very Good
10086616;Round;E;SI1;GIA;natural;Super Ideal
10087604;Round;I;SI2;GIA;natural;Ideal
9875457;Marquise;G;SI2;GIA;natural;Ideal
10017812;Round;I;SI1;GIA;natural;Ideal
9946706;Emerald;F;SI1;GIA;natural;Ideal
10052439;Marquise;F;SI1;GIA;natural;Ideal
9997543;Marquise;E;SI2;GIA;natural;Good
9878683;Princess;E;SI1;GIA;natural;Ideal
9878641;Princess;G;VVS2;GIA;natural;Very Good
9878603;Princess;G;VVS2;GIA;natural;Ideal
9878370;Princess;E;SI1;GIA;natural;Ideal
9878291;Princess;E;SI1;GIA;natural;Ideal
9878090;Princess;G;VS2;GIA;natural;Ideal
9877534;Princess;E;SI1;GIA;natural;Very Good
9829718;Princess;E;SI1;GIA;natural;Ideal
9829665;Princess;E;VS1;GIA;natural;Very Good
9829366;Princess;E;VS1;GIA;natural;Very Good
9829115;Princess;E;SI1;GIA;natural;Ideal
9828858;Princess;E;VS1;GIA;natural;Very Good
9828644;Princess;E;SI1;GIA;natural;Very Good
9944043;Oval;I;VVS1;GIA;natural;Ideal
9924313;Pear;I;VS2;GIA;natural;Ideal
10053073;Emerald;D;SI1;GIA;natural;Ideal
9997596;Round;I;SI1;GIA;natural;Ideal
9406069;Round;D;SI1;GIA;natural;Ideal
10069909;Emerald;E;SI1;GIA;natural;Ideal
10000475;Round;I;VS1;GIA;natural;Super Ideal
10000552;Round;I;VVS1;GIA;natural;Super Ideal
10080903;Princess;J;VS1;GIA;natural;Good
10086450;Round;G;VS1;GIA;natural;Super Ideal
10081925;Round;G;VS1;GIA;natural;Super Ideal
10085404;Round;G;SI1;GIA;natural;Super Ideal
10082547;Round;E;SI2;GIA;natural;Ideal
10084437;Round;G;SI1;GIA;natural;Ideal
10086296;Round;I;VS1;GIA;natural;Very Good
10016557;Emerald;D;SI1;GIA;natural;Ideal
9968011;Oval;E;SI1;GIA;natural;Ideal
9927631;Marquise;G;VS2;GIA;natural;Ideal
9944395;Oval;I;VVS2;GIA;natural;Ideal
10022422;Oval;F;SI1;GIA;natural;Ideal
9794363;Heart;E;SI2;GIA;natural;Ideal
10052635;Marquise;E;SI2;GIA;natural;Ideal
9878834;Princess;E;SI1;GIA;natural;Ideal
9878813;Princess;E;SI1;GIA;natural;Ideal
9878688;Princess;E;SI1;GIA;natural;Ideal
9878543;Princess;E;VS2;GIA;natural;Very Good
9878544;Princess;E;VS1;GIA;natural;Good
9878067;Princess;E;VS1;GIA;natural;Good
9830505;Princess;E;SI1;GIA;natural;Very Good
9830337;Princess;G;VVS2;GIA;natural;Ideal
9830453;Princess;E;SI1;GIA;natural;Ideal
9830208;Princess;E;SI1;GIA;natural;Ideal
9830024;Princess;E;VS2;GIA;natural;Ideal
9829987;Princess;E;VS2;GIA;natural;Very Good
9828600;Princess;E;SI1;GIA;natural;Ideal
9828445;Princess;E;VS2;GIA;natural;Good
9828278;Princess;G;VVS2;GIA;natural;Ideal
9828105;Princess;G;VVS2;GIA;natural;Very Good
9923190;Pear;F;VS2;GIA;natural;Very Good
9867688;Round;J;VVS2;GIA;natural;Super Ideal
10048582;Round;H;SI2;GIA;natural;Very Good
10053219;Emerald;E;SI1;GIA;natural;Ideal
9989956;Emerald;I;IF;GIA;natural;Ideal
9927159;Princess;H;SI1;GIA;natural;Ideal
9956629;Pear;F;SI1;GIA;natural;Very Good
9990572;Emerald;F;SI1;GIA;natural;Ideal
10062773;Round;I;SI2;GIA;natural;Very Good
9923955;Pear;F;SI1;GIA;natural;Ideal
10069570;Pear;H;VS2;GIA;natural;Ideal
10085376;Round;I;VS2;GIA;natural;Super Ideal
10086357;Round;E;SI2;GIA;natural;Super Ideal
10086659;Round;J;SI1;GIA;natural;Very Good
10086369;Round;F;SI2;GIA;natural;Very Good
10086048;Round;G;SI1;GIA;natural;Very Good
10082595;Round;F;SI2;GIA;natural;Very Good
10021090;Emerald;F;SI1;GIA;natural;Ideal
10018077;Marquise;E;SI1;GIA;natural;Ideal
9967607;Princess;D;SI1;GIA;natural;Very Good
10017506;Round;H;SI2;GIA;natural;Ideal
10018413;Pear;E;SI1;GIA;natural;Ideal
9946698;Emerald;D;SI1;GIA;natural;Ideal
10087489;Marquise;F;SI1;GIA;natural;Ideal
9878721;Princess;F;VS2;GIA;natural;Ideal
9878704;Princess;E;SI1;GIA;natural;Ideal
9878695;Princess;E;SI1;GIA;natural;Very Good
9878463;Princess;E;VS2;GIA;natural;Ideal
9878386;Princess;E;VVS2;GIA;natural;Ideal
9878331;Princess;G;SI1;GIA;natural;Ideal
9878157;Princess;E;SI1;GIA;natural;Ideal
9830637;Princess;E;SI1;GIA;natural;Ideal
9830230;Princess;E;SI1;GIA;natural;Ideal
9829977;Princess;E;VS2;GIA;natural;Very Good
9829881;Princess;G;VVS2;GIA;natural;Ideal
9829195;Princess;E;SI1;GIA;natural;Ideal
9828867;Princess;E;SI1;GIA;natural;Ideal
9828701;Princess;H;VS2;GIA;natural;Ideal
9828437;Princess;E;SI1;GIA;natural;Ideal
9924449;Princess;E;SI1;GIA;natural;Ideal
9944342;Emerald;H;SI1;GIA;natural;Super Ideal
10053175;Princess;E;SI2;GIA;natural;Ideal
9614337;Round;J;VVS1;GIA;natural;Super Ideal
10060959;Emerald;D;SI1;GIA;natural;Ideal
9921990;Pear;H;VS2;GIA;natural;Ideal
9951494;Emerald;E;SI1;GIA;natural;Ideal
9927810;Pear;F;SI1;GIA;natural;Ideal
9957357;Pear;E;SI1;GIA;natural;Ideal
10061054;Marquise;F;SI1;GIA;natural;Very Good
9945372;Emerald;E;SI1;GIA;natural;Ideal
10063020;Emerald;H;VS2;GIA;natural;Ideal
10061220;Emerald;G;SI1;GIA;natural;Ideal
10081909;Round;H;VS2;GIA;natural;Very Good
10083965;Round;H;SI2;GIA;natural;Super Ideal
10085009;Round;E;SI2;GIA;natural;Very Good
10085299;Round;D;SI1;GIA;natural;Super Ideal
10086267;Round;J;VVS1;GIA;natural;Super Ideal
10083591;Round;I;VS2;GIA;natural;Super Ideal
10083335;Round;E;SI1;GIA;natural;Super Ideal
10082871;Round;G;SI2;GIA;natural;Super Ideal
10089917;Round;J;SI1;GIA;natural;Super Ideal
10021170;Pear;E;SI1;GIA;natural;Good
9929253;Pear;F;SI1;GIA;natural;Very Good
9802493;Heart;H;SI1;GIA;natural;Very Good
9947499;Oval;E;SI2;GIA;natural;Ideal
9874533;Heart;G;SI2;GIA;natural;Very Good
10090931;Marquise;D;VS1;GIA;natural;Very Good
9923973;Princess;E;SI1;GIA;natural;Ideal
9878806;Princess;E;SI1;GIA;natural;Ideal
9878434;Princess;H;VS2;GIA;natural;Ideal
9878447;Princess;E;VS1;GIA;natural;Good
9878263;Princess;E;SI1;GIA;natural;Ideal
9877910;Princess;D;SI1;GIA;natural;Ideal
9877845;Princess;E;SI1;GIA;natural;Very Good
9877807;Princess;D;SI2;GIA;natural;Ideal
9830394;Princess;E;VS2;GIA;natural;Very Good
9830017;Princess;E;SI1;GIA;natural;Ideal
9829652;Princess;E;VS2;GIA;natural;Very Good
9829496;Princess;E;SI1;GIA;natural;Ideal
9829397;Princess;E;SI1;GIA;natural;Ideal
9828752;Princess;H;VVS1;GIA;natural;Ideal
9828320;Princess;E;SI1;GIA;natural;Ideal
9928422;Pear;F;SI1;GIA;natural;Very Good
9892208;Marquise;G;SI2;GIA;natural;Very Good
10028551;Emerald;G;SI1;GIA;natural;Ideal
10052996;Emerald;G;SI1;GIA;natural;Ideal
9990077;Oval;I;VVS2;GIA;natural;Ideal
9946614;Pear;I;VS2;GIA;natural;Ideal
9964813;Emerald;I;VVS1;GIA;natural;Ideal
10084158;Round;D;SI1;GIA;natural;Super Ideal
10082129;Round;I;VS1;GIA;natural;Super Ideal
10085154;Round;I;SI1;GIA;natural;Super Ideal
10082567;Round;F;VS1;GIA;natural;Super Ideal
10082218;Round;J;VVS2;GIA;natural;Super Ideal
10083168;Round;I;SI2;GIA;natural;Very Good
10086664;Round;F;SI1;GIA;natural;Super Ideal
10084290;Round;F;SI1;GIA;natural;Ideal
10084058;Round;J;VS1;GIA;natural;Super Ideal
10082850;Round;F;SI2;GIA;natural;Ideal
10083992;Round;F;SI2;GIA;natural;Super Ideal
10046484;Round;I;SI1;GIA;natural;Ideal
10075168;Heart;J;VS1;GIA;natural;Ideal
9878321;Princess;E;VS2;GIA;natural;Ideal
9829700;Princess;E;SI1;GIA;natural;Ideal
9829563;Princess;E;VS1;GIA;natural;Very Good
9829332;Princess;G;SI1;GIA;natural;Ideal
9828773;Princess;E;VS2;GIA;natural;Good
9828410;Princess;E;VS2;GIA;natural;Ideal
9828302;Princess;E;SI1;GIA;natural;Ideal
9947697;Emerald;G;SI1;GIA;natural;Ideal
9885489;Round;E;VS2;GIA;natural;Ideal
